Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CCCC[C@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",282.34
CO[C@@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",256.25
O=C1O[C@@H]2CC=C(C=C(O)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",414.29
O=C1O[C@@H]2CC=C(C=C(O)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']","TE(cyclic, ring=1)",414.29
O=C1O[C@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",416.3
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",268.31
C[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",240.25
CC[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",254.28
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",310.39
CC[C@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",254.28
O=C1O[C@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",416.3
C=CC[C@@H]1C(=O)O[C@@H]2CC=C(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']","TE(cyclic, ring=1)",264.28
CO[C@@H]1C(=O)O[C@@H]2CC=C(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",254.24
O=C1O[C@@H]2CC=C(C=C(O)C(=O)[C@@H]1O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",240.21
C[C@H]1C(=O)O[C@@H]2CC=C(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",238.24
O=C1O[C@@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",416.3
O=C1O[C@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",242.23
O=C1O[C@@H]2CC=C(C=C(O)C(=O)C1O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",240.21
CO[C@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",256.25
O=C1O[C@@H]2CC=C(C=C(O)C=C1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",398.29
O=C1CC(=O)C(O)=CC2=CC[C@@H](O1)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']","TE(cyclic, ring=1)",224.21
O=C1C=CC(O)=CC2=CC[C@@H](O1)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",208.21
C=CC[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",266.29
C[C@@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",240.25
CC[C@@H]1C(=O)O[C@@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",254.28
O=C1O[C@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",242.23
O=C1O[C@@H]2CC=C(C=C(O)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",414.29
O=C1O[C@@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",416.3
CC[C@H]1CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",238.28
CC(C)[C@H]1CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",252.31
O=C1O[C@@H]2CC=C(C=C(O)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",400.3
O=C1O[C@@H](C(O)=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",242.23
C=CC[C@H]1C(=O)O[C@@H]2CC=C(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",264.28
CCCC[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",282.34
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",310.39
O=C1O[C@@H]2CC=C(C=C(O)C[C@@H]1O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",226.23
CCC1=CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",236.27
CCCC[C@H]1CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",266.34
C=CCC1=CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",248.28
CC[C@H]1C(=O)O[C@@H]2CC=C(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",252.27
CCCCCCC1=CC(O)=CC2=CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",292.38
C[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
CC[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",288.39
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),304.39
CCCC[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),276.33
O=C1OC(=CCc2ccccc2)C(=O)[C@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",218.21
O=C1C[C@@H](C(O)=CCc2ccccc2)O1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=1)",204.23
CCCCC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),260.33
CC[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", 'loading: False']",TE(linear),248.28
C=CC[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",244.29
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",288.39
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",260.33
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),304.39
O=C(O)CCC(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),206.24
CC(C)[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),262.31
C[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),234.25
CO[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",234.25
CC(C)[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),262.31
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",244.29
CO[C@H]1CC(=CCc2ccccc2)OC1=O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",218.25
CC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),218.25
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
O=C1O[C@@H](C(O)=CCc2ccccc2)[C@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C1C[C@H](C(O)=CCc2ccccc2)O1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",204.23
CCCC[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",260.33
CO[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",234.25
O=C(O)C(O)=CC(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),220.22
C=CC[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),246.31
CC(C)C(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),246.31
C[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
COC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),234.25
C[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),220.27
CC(C)[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
CO[C@H]1C(=O)OC(=CCc2ccccc2)C1=O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",232.24
CCCCCC[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),290.4
CCCC[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),276.33
C=CC[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",244.29
CCCC[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",260.33
CO[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",234.25
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),410.3
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),410.3
O=C1O[C@H](C(O)=CCc2ccccc2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",394.3
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
C[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
CC[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",288.39
CC[C@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
O=C1O[C@H](C(O)=CCc2ccccc2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",394.3
C=CC[C@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']",TE(linear),260.29
CO[C@@H]1C(=O)OC(=CCc2ccccc2)C1=O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",232.24
